Id,TaskNo,WmsTaskNo,TaskType,DeviceCode,DeviceType,Barcode,FromNode,ToNode,Priority,Status,RunStatus,SendTime,FinishTime,SendTask,Seq,WarehouseId,CreateTime,UpdateTime,CreateUserId,UpdateUserId,IsDelete
23113562038469,13522,20251110000140,Task_InBound,3023,Convery,T008330,3023,3021,999,1,1,2025-11-10 09:58:27.803,2025-11-10 09:59:05.560,,1,1,2025-11-10 09:58:25.447,,,,0
23113562038470,13522,20251110000140,Task_InBound,Lift03,Lift,T008330,3021,2035,999,1,1,2025-11-10 10:01:30.157,2025-11-10 10:03:04.660,,2,1,2025-11-10 09:58:25.447,,,,0
23113562038471,13522,20251110000140,Task_InBound,FRGV01,FRGV,T008330,2035,07-004-011,999,1,1,2025-11-10 10:03:07.583,2025-11-10 10:07:21.167,13522.0,3,1,2025-11-10 09:58:25.447,,,,0
23113581893445,13529,20251110000141,Task_InBound,3023,Convery,T005796,3023,3021,999,1,1,2025-11-10 10:01:01.487,2025-11-10 10:02:15.220,,1,1,2025-11-10 10:01:00.563,,,,0
23113581893446,13529,20251110000141,Task_InBound,Lift03,Lift,T005796,3021,2035,999,1,1,2025-11-10 10:05:21.870,2025-11-10 10:06:56.297,,2,1,2025-11-10 10:01:00.563,,,,0
23113581893447,13529,20251110000141,Task_InBound,FRGV07,FRGV,T005796,2035,13-005-011,999,1,1,2025-11-10 10:07:00.737,2025-11-10 10:09:03.690,13529.0,3,1,2025-11-10 10:01:00.563,,,,0
23113587448133,13532,20251110000142,Task_InBound,3013,Convery,T008269,3013,3006,999,1,1,2025-11-10 10:01:44.980,2025-11-10 10:02:48.503,,1,1,2025-11-10 10:01:43.957,,,,0
23113587448134,13532,20251110000142,Task_InBound,Lift01,Lift,T008269,3006,2007,999,1,1,2025-11-10 10:02:49.987,2025-11-10 10:04:06.603,,2,1,2025-11-10 10:01:43.957,,,,0
23113587448135,13532,20251110000142,Task_InBound,FRGV08,FRGV,T008269,2007,01-013-007,999,1,1,2025-11-10 10:04:08.837,2025-11-10 10:06:40.967,13532.0,3,1,2025-11-10 10:01:43.957,,,,0
23113591633093,13534,20251110000143,Task_InBound,3032,Convery,T000962,3032,3030,999,1,1,2025-11-10 10:02:17.397,2025-11-10 10:02:29.037,,1,1,2025-11-10 10:02:16.653,,,,0
23113591633094,13534,20251110000143,Task_InBound,Lift04,Lift,T000962,3030,2047,999,1,1,2025-11-10 10:02:29.740,2025-11-10 10:04:04.517,,2,1,2025-11-10 10:02:16.653,,,,0
23113591633095,13534,20251110000143,Task_InBound,FRGV05,FRGV,T000962,2047,13-025-011,999,1,1,2025-11-10 10:04:08.837,2025-11-10 10:07:09.443,13534.0,3,1,2025-11-10 10:02:16.653,,,,0
23113602819013,13537,20251110000144,Task_InBound,3013,Convery,T006149,3013,3006,999,1,1,2025-11-10 10:03:45.200,2025-11-10 10:04:48.043,,1,1,2025-11-10 10:03:44.043,,,,0
23113602819014,13537,20251110000144,Task_InBound,Lift01,Lift,T006149,3006,2008,999,1,1,2025-11-10 10:04:49.773,2025-11-10 10:06:06.397,,2,1,2025-11-10 10:03:44.043,,,,0
23113602819015,13537,20251110000144,Task_InBound,FRGV04,FRGV,T006149,2008,13-007-008,999,1,1,2025-11-10 10:06:12.810,2025-11-10 10:08:37.637,13537.0,3,1,2025-11-10 10:03:44.043,,,,0
23113607124165,13539,20251110000145,Task_InBound,3023,Convery,T007179,3023,3021,999,1,1,2025-11-10 10:04:19.977,2025-11-10 10:06:06.397,,1,1,2025-11-10 10:04:17.677,,,,0
23113607124166,13539,20251110000145,Task_InBound,Lift03,Lift,T007179,3021,2035,999,1,1,2025-11-10 10:07:23.513,2025-11-10 10:08:57.997,,2,1,2025-11-10 10:04:17.677,,,,0
23113607124167,13539,20251110000145,Task_InBound,FRGV14,FRGV,T007179,2035,04-010-011,999,1,1,2025-11-10 10:09:08.837,2025-11-10 10:12:39.103,13539.0,3,1,2025-11-10 10:04:17.677,,,,0
23113613580229,13541,20251110000146,Task_OutBound,FRGV09,FRGV,T010732,27-030-002,2014,999,1,1,2025-11-10 10:05:13.320,2025-11-10 10:07:56.870,13541.0,1,1,2025-11-10 10:05:08.117,,,,0
23113613580230,13541,20251110000146,Task_OutBound,Lift02,Lift,T010732,2014,3014,999,1,1,2025-11-10 10:07:57.667,2025-11-10 10:08:29.373,,2,1,2025-11-10 10:05:08.117,,,,0
23113613580231,13541,20251110000146,Task_OutBound,3014,Convery,T010732,3014,3013,999,1,1,2025-11-10 10:08:29.780,2025-11-10 10:09:12.937,,3,1,2025-11-10 10:05:08.117,,,,0
23113614011845,13543,20251110000147,Task_OutBound,FRGV02,FRGV,T007670,02-009-006,2018,999,1,1,2025-11-10 10:05:21.463,2025-11-10 10:08:05.610,13543.0,1,1,2025-11-10 10:05:11.487,,,,0
23113614011846,13543,20251110000147,Task_OutBound,Lift02,Lift,T007670,2018,3014,999,1,1,2025-11-10 10:08:53.887,2025-11-10 10:09:52.107,,2,1,2025-11-10 10:05:11.487,,,,0
23113614011847,13543,20251110000147,Task_OutBound,3014,Convery,T007670,3014,3013,999,1,1,2025-11-10 10:09:52.360,2025-11-10 10:20:29.100,,3,1,2025-11-10 10:05:11.487,,,,0
23113614774597,13544,20251110000148,Task_Move,FRGV10,FRGV,T008326,12-012-006,17-039-006,999,1,1,2025-11-10 10:05:21.563,2025-11-10 10:11:59.203,13544.0,1,1,2025-11-10 10:05:17.447,,,,0
23113615811013,13546,20251110000149,Task_OutBound,FRGV13,FRGV,T010306,18-041-007,2019,999,1,1,2025-11-10 10:05:29.643,2025-11-10 10:09:10.830,13546.0,1,1,2025-11-10 10:05:25.543,,,,0
23113615811014,13546,20251110000149,Task_OutBound,Lift02,Lift,T010306,2019,3014,999,1,1,2025-11-10 10:10:15.790,2025-11-10 10:11:18.907,,2,1,2025-11-10 10:05:25.543,,,,0
23113615811015,13546,20251110000149,Task_OutBound,3014,Convery,T010306,3014,3013,999,1,1,2025-11-10 10:11:19.147,2025-11-10 10:21:41.913,,3,1,2025-11-10 10:05:25.543,,,,0
23113616401477,13548,20251110000150,Task_OutBound,FRGV03,FRGV,T009462,20-038-006,2018,999,1,1,2025-11-10 10:05:39.137,2025-11-10 10:11:57.430,13548.0,1,1,2025-11-10 10:05:30.157,,,,0
23113616401478,13548,20251110000150,Task_OutBound,Lift02,Lift,T009462,2018,3014,999,1,1,2025-11-10 10:13:28.270,2025-11-10 10:14:26.700,,2,1,2025-11-10 10:05:30.157,,,,0
23113616401479,13548,20251110000150,Task_OutBound,3014,Convery,T009462,3014,3013,999,1,1,2025-11-10 10:14:26.710,2025-11-10 10:23:02.897,,3,1,2025-11-10 10:05:30.157,,,,0
23113617091269,13549,20251110000151,Task_Move,FRGV06,FRGV,T001787,07-004-008,05-033-008,999,1,1,2025-11-10 10:05:39.197,2025-11-10 10:08:46.727,13549.0,1,1,2025-11-10 10:05:35.547,,,,0
23113617739717,13550,20251110000152,Task_OutBound,FRGV14,FRGV,T010206,23-017-010,2022,999,1,1,2025-11-10 10:05:47.317,2025-11-10 10:08:21.090,13550.0,1,1,2025-11-10 10:05:40.610,,,,0
23113617739718,13550,20251110000152,Task_OutBound,Lift02,Lift,T010206,2022,3014,999,1,1,2025-11-10 10:11:43.800,2025-11-10 10:13:03.160,,2,1,2025-11-10 10:05:40.610,,,,0
23113617739719,13550,20251110000152,Task_OutBound,3014,Convery,T010206,3014,3019,999,1,1,2025-11-10 10:13:03.577,2025-11-10 10:13:50.193,,3,1,2025-11-10 10:05:40.610,,,,0
23113618380997,13552,20251110000153,Task_OutBound,FRGV15,FRGV,T010210,18-017-010,2022,999,1,1,2025-11-10 10:05:59.527,2025-11-10 10:13:25.860,13552.0,1,1,2025-11-10 10:05:45.620,,,,0
23113618380998,13552,20251110000153,Task_OutBound,Lift02,Lift,T010210,2022,3014,999,1,1,2025-11-10 10:14:54.203,2025-11-10 10:16:13.170,,2,1,2025-11-10 10:05:45.620,,,,0
23113618380999,13552,20251110000153,Task_OutBound,3014,Convery,T010210,3014,3013,999,1,1,2025-11-10 10:16:13.183,2025-11-10 10:24:42.633,,3,1,2025-11-10 10:05:45.620,,,,0
23113622828997,13553,20251110000154,Task_Move,FRGV09,FRGV,T010470,20-026-008,25-041-008,999,1,1,2025-11-10 10:08:10.950,2025-11-10 10:14:43.377,13553.0,1,1,2025-11-10 10:06:20.373,,,,0
23113623618117,13554,20251110000155,Task_Move,FRGV05,FRGV,T010540,02-010-007,10-036-007,999,1,1,2025-11-10 10:07:13.450,2025-11-10 10:15:01.437,13554.0,1,1,2025-11-10 10:06:26.537,,,,0
23113624478149,13556,20251110000156,Task_OutBound,FRGV08,FRGV,T009198,12-022-006,2018,999,1,1,2025-11-10 10:06:47.693,2025-11-10 10:14:36.977,13556.0,1,1,2025-11-10 10:06:33.257,,,,0
23113624478150,13556,20251110000156,Task_OutBound,Lift02,Lift,T009198,2018,3014,999,1,1,2025-11-10 10:21:20.693,2025-11-10 10:22:18.957,,2,1,2025-11-10 10:06:33.257,,,,0
23113624478151,13556,20251110000156,Task_OutBound,3014,Convery,T009198,3014,3019,999,1,1,2025-11-10 10:22:19.217,2025-11-10 10:23:05.893,,3,1,2025-11-10 10:06:33.257,,,,0
23113625152965,13557,20251110000157,Task_Move,FRGV07,FRGV,T007857,04-005-011,15-034-011,999,1,1,2025-11-10 10:08:57.097,2025-11-10 10:12:24.573,13557.0,1,1,2025-11-10 10:06:38.527,,,,0
23113626672581,13558,20251110000158,Task_Move,FRGV02,FRGV,T008474,12-023-010,25-018-010,999,1,1,2025-11-10 10:08:11.050,2025-11-10 10:13:02.957,13558.0,1,1,2025-11-10 10:06:50.400,,,,0
23113629753029,13559,20251110000159,Task_Move,FRGV01,FRGV,T008184,29-042-006,06-043-006,999,1,1,2025-11-10 10:07:33.087,2025-11-10 10:14:36.597,13559.0,1,1,2025-11-10 10:07:14.467,,,,0
23113646517189,13561,20251110000160,Task_Move,FRGV06,FRGV,T010768,27-030-008,25-043-008,999,1,1,2025-11-10 10:09:30.027,2025-11-10 10:12:39.370,13561.0,1,1,2025-11-10 10:09:25.437,,,,0
23113647313221,13563,20251110000161,Task_OutBound,FRGV04,FRGV,T008485,05-005-011,2023,999,1,1,2025-11-10 10:09:34.800,2025-11-10 10:15:47.073,13563.0,1,1,2025-11-10 10:09:31.653,,,,0
23113647313222,13563,20251110000161,Task_OutBound,Lift02,Lift,T008485,2023,3014,999,1,1,2025-11-10 10:22:42.947,2025-11-10 10:24:07.537,,2,1,2025-11-10 10:09:31.653,,,,0
23113647313223,13563,20251110000161,Task_OutBound,3014,Convery,T008485,3014,3013,999,1,1,2025-11-10 10:24:07.900,2025-11-10 10:26:16.983,,3,1,2025-11-10 10:09:31.653,,,,0
23113668772805,13568,20251110000162,Task_InBound,3023,Convery,T010115,3023,3021,999,1,1,2025-11-10 10:12:20.073,2025-11-10 10:12:31.820,,1,1,2025-11-10 10:12:19.307,,,,0
23113668772806,13568,20251110000162,Task_InBound,Lift03,Lift,T010115,3021,2033,999,1,1,2025-11-10 10:12:33.057,2025-11-10 10:14:02.397,,2,1,2025-11-10 10:12:19.307,,,,0
23113668772807,13568,20251110000162,Task_InBound,FRGV10,FRGV,T010115,2033,05-019-009,999,1,1,2025-11-10 10:14:06.743,2025-11-10 10:18:52.247,13568.0,3,1,2025-11-10 10:12:19.307,,,,0
23113677529285,13571,20251110000163,Task_InBound,3023,Convery,T010681,3023,3021,999,1,1,2025-11-10 10:13:28.953,2025-11-10 10:13:40.210,,1,1,2025-11-10 10:13:27.717,,,,0
23113677529286,13571,20251110000163,Task_InBound,Lift03,Lift,T010681,3021,2035,999,1,1,2025-11-10 10:14:01.327,2025-11-10 10:15:30.427,,2,1,2025-11-10 10:13:27.717,,,,0
23113677529287,13571,20251110000163,Task_InBound,FRGV14,FRGV,T010681,2035,12-005-011,999,1,1,2025-11-10 10:15:34.783,2025-11-10 10:17:48.233,13571.0,3,1,2025-11-10 10:13:27.717,,,,0
23113683385797,13575,20251110000164,Task_InBound,3023,Convery,T001767,3023,3021,999,1,1,2025-11-10 10:14:15.010,2025-11-10 10:14:41.190,,1,1,2025-11-10 10:14:13.470,,,,0
23113683385798,13575,20251110000164,Task_InBound,Lift03,Lift,T001767,3021,2033,999,1,1,2025-11-10 10:16:46.107,2025-11-10 10:18:15.083,,2,1,2025-11-10 10:14:13.470,,,,0
23113683385799,13575,20251110000164,Task_InBound,FRGV07,FRGV,T001767,2033,23-001-009,999,1,1,2025-11-10 10:18:32.843,2025-11-10 10:21:55.543,13575.0,3,1,2025-11-10 10:14:13.470,,,,0
23113683942853,13577,20251110000165,Task_OutBound,FRGV06,FRGV,T009410,21-026-008,2020,999,1,1,2025-11-10 10:14:22.973,2025-11-10 10:18:08.403,13577.0,1,1,2025-11-10 10:14:17.823,,,,0
23113683942854,13577,20251110000165,Task_OutBound,Lift02,Lift,T009410,2020,3014,999,1,1,2025-11-10 10:24:34.520,2025-11-10 10:25:45.597,,2,1,2025-11-10 10:14:17.823,,,,0
23113683942855,13577,20251110000165,Task_OutBound,3014,Convery,T009410,3014,3019,999,1,1,2025-11-10 10:25:46.053,2025-11-10 10:27:01.550,,3,1,2025-11-10 10:14:17.823,,,,0
23113685959365,13578,20251110000166,Task_Move,FRGV02,FRGV,T000879,13-023-010,02-010-010,999,1,1,2025-11-10 10:14:40.670,2025-11-10 10:17:27.427,13578.0,1,1,2025-11-10 10:14:33.577,,,,0
23113688900037,13581,20251110000167,Task_Move,FRGV09,FRGV,T011096,29-042-008,07-004-008,999,1,1,2025-11-10 10:14:59.200,2025-11-10 10:19:22.767,13581.0,1,1,2025-11-10 10:14:56.553,,,,0
23113698289477,13585,20251110000169,Task_InBound,3023,Convery,T010806,3023,3021,999,1,1,2025-11-10 10:16:11.657,2025-11-10 10:17:31.320,,1,1,2025-11-10 10:16:09.907,,,,0
23113698289478,13585,20251110000169,Task_InBound,Lift03,Lift,T010806,3021,2035,999,1,1,2025-11-10 10:18:14.310,2025-11-10 10:19:43.827,,2,1,2025-11-10 10:16:09.907,,,,0
23113698289479,13585,20251110000169,Task_InBound,FRGV14,FRGV,T010806,2035,12-025-011,999,1,1,2025-11-10 10:19:46.960,2025-11-10 10:21:56.110,13585.0,3,1,2025-11-10 10:16:09.907,,,,0
23113699511749,13586,20251110000170,Task_Move,FRGV03,FRGV,T004745,07-024-004,09-012-004,999,1,1,2025-11-10 10:16:23.527,2025-11-10 10:23:11.777,13586.0,1,1,2025-11-10 10:16:19.457,,,,0
23113700026949,13587,20251110000171,Task_Move,FRGV13,FRGV,T004927,04-025-005,21-001-005,999,1,1,2025-11-10 10:16:35.677,2025-11-10 10:23:51.307,13587.0,1,1,2025-11-10 10:16:23.480,,,,0
23113701068613,13590,20251110000172,Task_OutBound,FRGV01,FRGV,T001710,02-038-004,2064,999,1,1,2025-11-10 10:16:35.730,2025-11-10 10:30:01.360,13590.0,1,1,2025-11-10 10:16:31.617,,,,0
23113701068614,13590,20251110000172,Task_OutBound,Lift06,Lift,T001710,2064,3046,999,1,1,2025-11-10 10:30:02.183,2025-11-10 10:30:49.873,,2,1,2025-11-10 10:16:31.617,,,,0
23113701068615,13590,20251110000172,Task_OutBound,3046,Convery,T001710,3046,3045,999,1,1,2025-11-10 10:30:50.177,2025-11-10 10:33:49.900,,3,1,2025-11-10 10:16:31.617,,,,0
23113701849541,13592,20251110000173,Task_OutBound,FRGV05,FRGV,T000837,18-024-003,2063,999,1,1,2025-11-10 10:16:53.397,2025-11-10 10:31:42.993,13592.0,1,1,2025-11-10 10:16:37.720,,,,0
23113701849542,13592,20251110000173,Task_OutBound,Lift06,Lift,T000837,2063,3046,999,1,1,2025-11-10 10:32:16.750,2025-11-10 10:32:57.533,,2,1,2025-11-10 10:16:37.720,,,,0
23113701849543,13592,20251110000173,Task_OutBound,3046,Convery,T000837,3046,3045,999,1,1,2025-11-10 10:32:57.907,2025-11-10 10:37:26.290,,3,1,2025-11-10 10:16:37.720,,,,0
23113702473925,13593,20251110000174,Task_Move,FRGV15,FRGV,T001329,23-040-003,25-029-003,999,1,1,2025-11-10 10:16:53.557,2025-11-10 10:24:24.900,13593.0,1,1,2025-11-10 10:16:42.597,,,,0
23113703128133,13596,20251110000175,Task_OutBound,FRGV04,FRGV,T005613,07-003-005,2065,999,1,1,2025-11-10 10:17:09.187,2025-11-10 10:23:52.977,13596.0,1,1,2025-11-10 10:16:47.707,,,,0
23113703128134,13596,20251110000175,Task_OutBound,Lift06,Lift,T005613,2065,3046,999,1,1,2025-11-10 10:23:54.660,2025-11-10 10:24:48.177,,2,1,2025-11-10 10:16:47.707,,,,0
23113703128135,13596,20251110000175,Task_OutBound,3046,Convery,T005613,3046,3053,999,1,1,2025-11-10 10:24:48.387,2025-11-10 10:25:36.120,,3,1,2025-11-10 10:16:47.707,,,,0
23113703548229,13598,20251110000176,Task_OutBound,FRGV08,FRGV,T003289,18-029-002,2062,999,1,1,2025-11-10 10:17:25.397,2025-11-10 10:24:27.250,13598.0,1,1,2025-11-10 10:16:50.990,,,,0
23113703548230,13598,20251110000176,Task_OutBound,Lift06,Lift,T003289,2062,3046,999,1,1,2025-11-10 10:25:11.710,2025-11-10 10:25:43.190,,2,1,2025-11-10 10:16:50.990,,,,0
23113703548231,13598,20251110000176,Task_OutBound,3046,Convery,T003289,3046,3053,999,1,1,2025-11-10 10:25:43.300,2025-11-10 10:29:49.720,,3,1,2025-11-10 10:16:50.990,,,,0
23113705190213,13600,20251110000177,Task_InBound,3023,Convery,T005625,3023,3021,999,1,1,2025-11-10 10:17:05.687,2025-11-10 10:18:54.207,,1,1,2025-11-10 10:17:03.817,,,,0
23113705190214,13600,20251110000177,Task_InBound,Lift03,Lift,T005625,3021,2033,999,1,1,2025-11-10 10:20:47.623,2025-11-10 10:22:17.157,,2,1,2025-11-10 10:17:03.817,,,,0
23113705190215,13600,20251110000177,Task_InBound,FRGV10,FRGV,T005625,2033,20-001-009,999,1,1,2025-11-10 10:22:17.720,2025-11-10 10:24:05.107,13600.0,3,1,2025-11-10 10:17:03.817,,,,0
23113712298309,13604,20251110000178,Task_OutBound,FRGV02,FRGV,T003717,02-013-002,2062,999,1,1,2025-11-10 10:18:05.400,2025-11-10 10:26:41.727,13604.0,1,1,2025-11-10 10:17:59.350,,,,0
23113712298310,13604,20251110000178,Task_OutBound,Lift06,Lift,T003717,2062,3046,999,1,1,2025-11-10 10:26:43.457,2025-11-10 10:27:14.513,,2,1,2025-11-10 10:17:59.350,,,,0
23113712298311,13604,20251110000178,Task_OutBound,3046,Convery,T003717,3046,3045,999,1,1,2025-11-10 10:27:14.820,2025-11-10 10:27:58.557,,3,1,2025-11-10 10:17:59.350,,,,0
23113713672133,13606,20251110000179,Task_InBound,3032,Convery,T001047,3032,3030,999,1,1,2025-11-10 10:18:11.170,2025-11-10 10:18:23.067,,1,1,2025-11-10 10:18:10.083,,,,0
23113713672134,13606,20251110000179,Task_InBound,Lift04,Lift,T001047,3030,2041,999,1,1,2025-11-10 10:19:22.660,2025-11-10 10:20:25.757,,2,1,2025-11-10 10:18:10.083,,,,0
23113713672135,13606,20251110000179,Task_InBound,FRGV09,FRGV,T001047,2041,14-030-005,999,1,1,2025-11-10 10:20:30.737,2025-11-10 10:27:19.237,13606.0,3,1,2025-11-10 10:18:10.083,,,,0
23113714145989,13609,20251110000180,Task_InBound,3023,Convery,T009946,3023,3021,999,1,1,2025-11-10 10:18:15.183,2025-11-10 10:21:32.980,,1,1,2025-11-10 10:18:13.787,,,,0
23113714145990,13609,20251110000180,Task_InBound,Lift03,Lift,T009946,3021,2035,999,1,1,2025-11-10 10:22:15.963,2025-11-10 10:23:45.530,,2,1,2025-11-10 10:18:13.787,,,,0
23113714145991,13609,20251110000180,Task_InBound,FRGV07,FRGV,T009946,2035,07-028-011,999,1,1,2025-11-10 10:23:49.690,2025-11-10 10:28:30.783,13609.0,3,1,2025-11-10 10:18:13.787,,,,0
23113724752965,13612,20251110000181,Task_InBound,3023,Convery,T010625,3023,3021,999,1,1,2025-11-10 10:19:37.880,2025-11-10 10:22:56.123,,1,1,2025-11-10 10:19:36.653,,,,0
23113724752966,13612,20251110000181,Task_InBound,Lift03,Lift,T010625,3021,2033,999,1,1,2025-11-10 10:23:44.480,2025-11-10 10:25:14.307,,2,1,2025-11-10 10:19:36.653,,,,0
23113724752967,13612,20251110000181,Task_InBound,FRGV13,FRGV,T010625,2033,23-002-009,999,1,1,2025-11-10 10:25:18.790,2025-11-10 10:29:18.247,13612.0,3,1,2025-11-10 10:19:36.653,,,,0
23113729752261,13615,20251110000182,Task_InBound,3013,Convery,T010732,3013,3006,999,1,1,2025-11-10 10:20:17.437,2025-11-10 10:21:20.067,,1,1,2025-11-10 10:20:15.710,,,,0
23113729752262,13615,20251110000182,Task_InBound,Lift01,Lift,T010732,3006,2002,999,1,1,2025-11-10 10:21:56.983,2025-11-10 10:22:45.983,,2,1,2025-11-10 10:20:15.710,,,,0
23113729752263,13615,20251110000182,Task_InBound,FRGV14,FRGV,T010732,2002,27-030-002,999,1,1,2025-11-10 10:22:56.837,2025-11-10 10:28:51.277,13615.0,3,1,2025-11-10 10:20:15.710,,,,0
23113730571589,13617,20251110000183,Task_InBound,3032,Convery,T010051,3032,3030,999,1,1,2025-11-10 10:20:23.350,2025-11-10 10:20:34.977,,1,1,2025-11-10 10:20:22.110,,,,0
23113730571590,13617,20251110000183,Task_InBound,Lift04,Lift,T010051,3030,2045,999,1,1,2025-11-10 10:21:41.120,2025-11-10 10:22:43.903,,2,1,2025-11-10 10:20:22.110,,,,0
23113730571591,13617,20251110000183,Task_InBound,FRGV06,FRGV,T010051,2045,21-031-009,999,1,1,2025-11-10 10:22:56.837,2025-11-10 10:27:57.573,13617.0,3,1,2025-11-10 10:20:22.110,,,,0
23113738989765,13621,20251110000184,Task_InBound,3013,Convery,T007670,3013,3006,999,1,1,2025-11-10 10:21:29.557,2025-11-10 10:22:33.163,,1,1,2025-11-10 10:21:27.877,,,,0
23113738989766,13621,20251110000184,Task_InBound,Lift01,Lift,T007670,3006,2006,999,1,1,2025-11-10 10:22:43.067,2025-11-10 10:23:38.167,,2,1,2025-11-10 10:21:27.877,,,,0
23113738989767,13621,20251110000184,Task_InBound,FRGV03,FRGV,T007670,2006,02-009-006,999,1,1,2025-11-10 10:23:49.690,2025-11-10 10:30:06.937,13621.0,3,1,2025-11-10 10:21:27.877,,,,0
23113739668805,13623,20251110000185,Task_InBound,3032,Convery,T007028,3032,3030,999,1,1,2025-11-10 10:21:33.867,2025-11-10 10:21:58.783,,1,1,2025-11-10 10:21:33.183,,,,0
23113739668806,13623,20251110000185,Task_InBound,Lift04,Lift,T007028,3030,2046,999,1,1,2025-11-10 10:22:42.523,2025-11-10 10:24:08.713,,2,1,2025-11-10 10:21:33.183,,,,0
23113739668807,13623,20251110000185,Task_InBound,FRGV04,FRGV,T007028,2046,09-030-010,999,1,1,2025-11-10 10:24:23.160,2025-11-10 10:33:55.753,13623.0,3,1,2025-11-10 10:21:33.183,,,,0
23113749581125,13626,20251110000186,Task_InBound,3013,Convery,T010306,3013,3006,999,1,1,2025-11-10 10:22:50.997,2025-11-10 10:23:54.343,,1,1,2025-11-10 10:22:50.623,,,,0
23113749581126,13626,20251110000186,Task_InBound,Lift01,Lift,T010306,3006,2007,999,1,1,2025-11-10 10:24:48.857,2025-11-10 10:26:07.760,,2,1,2025-11-10 10:22:50.623,,,,0
23113749581127,13626,20251110000186,Task_InBound,FRGV08,FRGV,T010306,2007,02-010-007,999,1,1,2025-11-10 10:26:12.897,2025-11-10 10:31:02.867,13626.0,3,1,2025-11-10 10:22:50.623,,,,0
23113750976709,13628,20251110000187,Task_InBound,3032,Convery,T007666,3032,3030,999,1,1,2025-11-10 10:23:02.663,2025-11-10 10:23:20.847,,1,1,2025-11-10 10:23:01.527,,,,0
23113750976710,13628,20251110000187,Task_InBound,Lift04,Lift,T007666,3030,2045,999,1,1,2025-11-10 10:25:46.257,2025-11-10 10:26:48.840,,2,1,2025-11-10 10:23:01.527,,,,0
23113750976711,13628,20251110000187,Task_InBound,FRGV09,FRGV,T007666,2045,09-035-009,999,1,1,2025-11-10 10:27:25.323,2025-11-10 10:34:21.397,13628.0,3,1,2025-11-10 10:23:01.527,,,,0
23113758325317,13631,20251110000188,Task_OutBound,FRGV10,FRGV,T002275,23-041-004,2064,999,1,1,2025-11-10 10:24:09.360,2025-11-10 10:31:09.060,13631.0,1,1,2025-11-10 10:23:58.937,,,,0
23113758325318,13631,20251110000188,Task_OutBound,Lift06,Lift,T002275,2064,3046,999,1,1,2025-11-10 10:31:09.623,2025-11-10 10:31:57.170,,2,1,2025-11-10 10:23:58.937,,,,0
23113758325319,13631,20251110000188,Task_OutBound,3046,Convery,T002275,3046,3045,999,1,1,2025-11-10 10:31:57.280,2025-11-10 10:34:35.880,,3,1,2025-11-10 10:23:58.937,,,,0
23113760232261,13633,20251110000189,Task_OutBound,FRGV15,FRGV,T003177,12-040-004,2064,999,1,1,2025-11-10 10:24:37.050,2025-11-10 10:33:53.657,13633.0,1,1,2025-11-10 10:24:13.833,,,,0
23113760232262,13633,20251110000189,Task_OutBound,Lift06,Lift,T003177,2064,3046,999,1,1,2025-11-10 10:33:55.547,2025-11-10 10:34:42.783,,2,1,2025-11-10 10:24:13.833,,,,0
23113760232263,13633,20251110000189,Task_OutBound,3046,Convery,T003177,3046,3053,999,1,1,2025-11-10 10:34:43.187,2025-11-10 10:35:27.737,,3,1,2025-11-10 10:24:13.833,,,,0
23113760721605,13635,20251110000190,Task_InBound,3023,Convery,T010537,3023,3021,999,1,1,2025-11-10 10:24:18.423,2025-11-10 10:24:30.283,,1,1,2025-11-10 10:24:17.657,,,,0
23113760721606,13635,20251110000190,Task_InBound,Lift03,Lift,T010537,3021,2034,999,1,1,2025-11-10 10:25:12.967,2025-11-10 10:26:39.600,,2,1,2025-11-10 10:24:17.657,,,,0
23113760721607,13635,20251110000190,Task_InBound,FRGV06,FRGV,T010537,2034,14-013-010,999,1,1,2025-11-10 10:28:05.300,2025-11-10 10:32:55.020,13635.0,3,1,2025-11-10 10:24:17.657,,,,0
23113762252869,13637,20251110000191,Task_InBound,3013,Convery,T009462,3013,3006,999,1,1,2025-11-10 10:24:30.383,2025-11-10 10:25:34.237,,1,1,2025-11-10 10:24:29.620,,,,0
23113762252870,13637,20251110000191,Task_InBound,Lift01,Lift,T009462,3006,2006,999,1,1,2025-11-10 10:28:29.637,2025-11-10 10:29:41.150,,2,1,2025-11-10 10:24:29.620,,,,0
23113762252871,13637,20251110000191,Task_InBound,FRGV14,FRGV,T009462,2006,12-012-006,999,1,1,2025-11-10 10:29:48.843,2025-11-10 10:42:28.367,13637.0,3,1,2025-11-10 10:24:29.620,,,,0
23113771956293,13640,20251110000192,Task_Move,FRGV02,FRGV,T005071,02-040-003,12-019-003,999,1,1,2025-11-10 10:26:47.077,2025-11-10 10:33:25.620,13640.0,1,1,2025-11-10 10:25:45.430,,,,0
23113772738501,13642,20251110000193,Task_InBound,3023,Convery,T008386,3023,3021,999,1,1,2025-11-10 10:25:53.017,2025-11-10 10:26:04.767,,1,1,2025-11-10 10:25:51.540,,,,0
23113772738502,13642,20251110000193,Task_InBound,Lift03,Lift,T008386,3021,2033,999,1,1,2025-11-10 10:28:23.530,2025-11-10 10:29:34.317,,2,1,2025-11-10 10:25:51.540,,,,0
23113772738503,13642,20251110000193,Task_InBound,FRGV10,FRGV,T008386,2033,18-005-009,999,1,1,2025-11-10 10:31:29.177,2025-11-10 10:36:32.077,13642.0,3,1,2025-11-10 10:25:51.540,,,,0
